PLD1	ACTB
CENPF	ESAM
ESAM	CENPF
CHGB	C20orf196
C20orf196	CHGB
NCOA2	RORA
PGBD2	SH3BP5L
SH3BP5L	PGBD2
RANBP2	LSM14A
LSM14A	RANBP2
YWHAZ	CYFIP2
CYFIP2	YWHAZ
NAE1	UBE2M
UBE2M	NAE1
OPRD1	ADRB2
PDGFRA	STAT3
MYH9	YES1
YES1	MYH9
PAM	PTCH1
PTCH1	PAM
CHRAC1	AGO2
AGO2	CHRAC1
TPD52L1	TPD52L3
OPRM1	TUBGCP2
TUBGCP2	OPRM1
MPRIP	TMOD3
TMOD3	MPRIP
STAP2	STAT3
REL	EGLN3
EGLN3	REL
YWHAZ	AHNAK
AHNAK	YWHAZ
AMFR	CRMP1
CHRM3	PIGX
PIGX	CHRM3
PDCD6IP	SMARCE1
TNFAIP3	RNF11
GLRX3	KRTAP5-11
KRTAP5-11	GLRX3
SSBP2	ATG10
TACC1	SLAIN1
SLAIN1	TACC1
MAX	SHANK2
SHANK2	MAX
CBL	SPRY2
TIMP3	COLEC10
COLEC10	TIMP3
MLH1	SQSTM1
SQSTM1	MLH1
KRAS	BFSP1
BFSP1	KRAS
ATXN1	EPN2
EPN2	ATXN1
GLRX3	TRIM36
TRIM36	GLRX3
NFKBIA	TGM2
TGM2	NFKBIA
ACTN4	STAT1
STAT1	ACTN4
GABRB1	PRKACB
PRKACB	GABRB1
ETAA1	SLC1A3
SLC1A3	ETAA1
IL4R	NSMCE1
NSMCE1	IL4R
WASF2	AHDC1
AHDC1	WASF2
ONECUT1	KAT2B
KAT2B	ONECUT1
AGFG1	SLC19A3
SLC19A3	AGFG1
CCNG1	UBR4
UBR4	CCNG1
CUL2	RGS20
RGS20	CUL2
TSN	BCAR3
BCAR3	TSN
GAP43	LSAMP
LSAMP	GAP43
RIIAD1	RORC
RORC	RIIAD1
FGFR2	IFFO2
IFFO2	FGFR2
TNFSF8	PTPN2
PTPN2	TNFSF8
SF1	PPIL1
PPIL1	SF1
COL8A1	RBPMS
RBPMS	COL8A1
NEBL	DNAJC1
DNAJC1	NEBL
FLNB	RALB
RALB	FLNB
CDKN2A	CDKN2AIP
CDKN2AIP	CDKN2A
VWF	ZNF512B
ZBTB16	HTR3B
HTR3B	ZBTB16
RAP1A	RAF1
ADCYAP1	SHH
SHH	ADCYAP1
RPS6KB1	KIT
CLOCK	SRGAP3
SRGAP3	CLOCK
PTPRF	RET
RET	PTPRF
KIF11	ARID4B
ARID4B	KIF11
RASAL2	IQGAP2
IQGAP2	RASAL2
SRD5A2	GALNT14
ELAVL2	IREB2
IREB2	ELAVL2
LPAR1	CERS6
CERS6	LPAR1
PCDH7	RAF1
RAF1	PCDH7
RMI2	CTD-3088G3.8
CTD-3088G3.8	RMI2
PABPC1	WWOX
WWOX	PABPC1
MYH9	CLINT1
CLINT1	MYH9
IL2	FOXK2
ADRB2	KCNJ3
KCNJ3	ADRB2
EIF1	ATP6V0A1
ATP6V0A1	EIF1
UBC	GPR158
GPR158	UBC
HIF1AN	MRPL43
MRPL43	HIF1AN
ETS1	SMARCA2
SMARCA2	ETS1
KRAS	TTC21B
TTC21B	KRAS
GOLGB1	CD86
CD86	GOLGB1
MERTK	PAX8
PAX8	MERTK
TNFAIP3	TNIP3
TNIP3	TNFAIP3
FSHR	UBC
FHL2	POU6F2
POU6F2	FHL2
CTSC	TBC1D16
TBC1D16	CTSC
MYB	NCAM2
NCAM2	MYB
PHGDH	SPAG17
SPAG17	PHGDH
CSF2RB	GNB2L1
VCAN	ATG10
ATG10	VCAN
CSNK1D	GJA1
GJA1	CSNK1D
NCK1	KIF13A
KIF13A	NCK1
MYH9	UNC45A
UNC45A	MYH9
COTL1	KIAA0513
KIAA0513	COTL1
RP11-108K3.1	SPPL2A
PPIL1	CPNE5
MYO1C	UNC45A
UNC45A	MYO1C
GAD1	ALDH3A2
ELAVL2	PABPC1
PABPC1	ELAVL2
DOK5	CCDC85B
ACTN1	MYH9
MYH9	ACTN1
JUP	APC
NCAPD2	NCAPG
NCAPG	NCAPD2
NCK1	CHN2
MC4R	PRKACB
PRKACB	MC4R
DR1	BCAR3
BCAR3	DR1
APC	GIGYF2
GIGYF2	APC
UGT8	TRDN
TRDN	UGT8
UNC45A	MYO19
MYO19	UNC45A
GRIN2A	ACTN1
ZNF692	SPTY2D1
SPTY2D1	ZNF692
MMD	PCTP
PCTP	MMD
AHR	SRC
SLC26A11	CARD14
CARD14	SLC26A11
COBL	ACTBL2
ACTBL2	COBL
RPN1	IGF2BP3
IGF2BP3	RPN1
PRKG1	ARHGEF15
ARHGEF15	PRKG1
LYST	CELF4
CELF4	LYST
TRIM36	PGGT1B
CSF2RB	PRKCB
ORM1	SNX27
SNX27	ORM1
NLGN1	B3GAT3
B3GAT3	NLGN1
RBPJ	NCOR1
NCOR1	RBPJ
FAM208A	CCDC66
RP11-359D24.1	GBE1
TPD52L3	NFIC
MKNK1	SPRY2
MCM8	PSG8
PSG8	MCM8
TTC26	KIAA1549
KIAA1549	TTC26
KCNB1	KCNV1
KCNV1	KCNB1
SIAH1	PEG10
RALB	EXOC2
KRAS	PAPPA2
PAPPA2	KRAS
CAMK2D	RBPJ
PCA3	NDRG1
YWHAZ	IQGAP1
IQGAP1	YWHAZ
SENP7	TMEM45A
TMEM45A	SENP7
PHGDH	ZNF697
NPAS2	PLEKHA5
PLEKHA5	NPAS2
ZBTB1	CHURC1-FNTB
CHURC1-FNTB	ZBTB1
TINAG	RFWD2
RFWD2	TINAG
APC	MAD1L1
MAD1L1	APC
GNAQ	VIPR1
RPS24	GNB2L1
GNB2L1	RPS24
MAPRE2	TXN2
TXN2	MAPRE2
PVR	CDON
CDON	PVR
MLH1	TRIM29
MAP7	MAP3K5
MAP3K5	MAP7
GCNT1	ST3GAL4
ST3GAL4	GCNT1
IKZF1	FOXK2
AC004538.3	PHF14
GUCY1A3	PDE3A
PAFAH1B1	PAFAH1B2
NANOS1	PRKACB
PRKACB	NANOS1
NEUROD1	TCF12
TCF12	NEUROD1
KIF5C	YWHAQ
YWHAQ	KIF5C
PANK2	SIGLEC1
SIGLEC1	PANK2
RAP1A	EXOC6
EXOC6	RAP1A
ABLIM1	YWHAZ
YWHAZ	ABLIM1
PLEC	GNB2L1
GNB2L1	PLEC
SGCD	CYFIP2
CYFIP2	SGCD
CDKN2B-AS1	WDR1
ERAP1	CTD-2260A17.2
CTD-2260A17.2	ERAP1
MITF	LEF1
LEF1	MITF
ZBTB16	COG6
COG6	ZBTB16
UBC	ABTB2
ABTB2	UBC
TNR	NCK2
NCK2	TNR
INPP5D	KHDRBS3
KHDRBS3	INPP5D
CD70	CHPT1
CHPT1	CD70
GBE1	PYGM
CCNG1	PAK7
PAK7	CCNG1
PAX6	POLR3C
POLR3C	PAX6
ALDH3A2	SMEK2
SMEK2	ALDH3A2
RORB	TRPM6
TRPM6	RORB
NT5M	DCTD
UQCRH	MAST2
MAST2	UQCRH
YWHAZ	RALGPS2
ZNF512B	TCEA2
TCEA2	ZNF512B
IGF2R	RAB2A
RAB2A	IGF2R
CTA-204B4.2	AGO2
MYH13	BHLHE41
BHLHE41	MYH13
ANKRD31	HEXB
HEXB	ANKRD31
GTSE1	CRTC3
CRTC3	GTSE1
IFIT3	CDC37
CDC37	IFIT3
CADPS	KANK2
KANK2	CADPS
SF1	PABPC1
PABPC1	SF1
TGIF1	DLGAP1
DLGAP1	TGIF1
MKLN1	C7orf49
C7orf49	MKLN1
IQGAP1	KCTD3
KCTD3	IQGAP1
RARB	ZNF423
ZNF423	RARB
CDKN2B-AS1	FGF20
SRC	FRS2
FRS2	SRC
KIAA1549	ZBTB16
SCMH1	MAML3
MAML3	SCMH1
RREB1	LY86
LY86	RREB1
TACC1	FBXW11
FBXW11	TACC1
KRAS	RDH8
RDH8	KRAS
ALK	MARK1
MARK1	ALK
WRN	GSR
GSR	WRN
ZNF683	AIM1L
FBXW7	COL1A2
COL1A2	FBXW7
CD4	SYK
SYK	CD4
TCF4	TRAPPC2L
TRAPPC2L	TCF4
MVK	CCDC91
CCDC91	MVK
FBXW7	FAM101A
FAM101A	FBXW7
IQGAP1	COBL
COBL	IQGAP1
RCAN3	SMYD3
SMYD3	RCAN3
CDKN2B-AS1	PLB1
Y_RNA	SERTAD2
UBE2I	PELI1
PELI1	UBE2I
SERPINI1	PLAT
PLAT	SERPINI1
VIPR1	AGPAT4
AGPAT4	VIPR1
EPHA1	HOOK2
HOOK2	EPHA1
SRC	FOXO1
AGGF1	RFWD2
RFWD2	AGGF1
FZD7	CDK15
CDK15	FZD7
PIANP	SCNN1A
SCNN1A	PIANP
SLC8A3	SMOC1
SMOC1	SLC8A3
ASB7	CERS3
SNCA	PLK2
PLK2	SNCA
HSPA4	PARK2
PARK2	HSPA4
KIF11	PLEKHA5
PLEKHA5	KIF11
TTN	ANKRD1
ANKRD1	TTN
MYCBP2	CDH19
CDH19	MYCBP2
KRAS	SAP18
SAP18	KRAS
STAT1	LMO2
CBL	SORBS2
KIF11	CEP350
CEP350	KIF11
KDR	FRS2
PPP2R3A	PHLPP1
PHLPP1	PPP2R3A
SMAD1	SMAD6
SMAD6	SMAD1
CREB5	RBPMS
RBPMS	CREB5
MRPL22	MRPL17
MRPL17	MRPL22
JARID2	AEBP2
AEBP2	JARID2
PAX6	PROX1
PROX1	PAX6
MBD2	RCOR1
RCOR1	MBD2
SMAD1	LEF1
LEF1	SMAD1
COG6	IGFN1
IGFN1	COG6
ALK	EPHA1
EPHA1	ALK
ANXA6	RPS24
RPS24	ANXA6
BCL6	SIAH1
SIAH1	BCL6
PRNP	NCAM2
ANKHD1	CTTNBP2NL
CTTNBP2NL	ANKHD1
MKLN1	CARKD
CARKD	MKLN1
PER1	GFOD1
GFOD1	PER1
AFF1	ELL2
ELL2	AFF1
BLM	CASP8
CASP8	BLM
TANC1	ACTB
AGFG1	FAM46B
FAM46B	AGFG1
PRPF4B	NCBP2
NCBP2	PRPF4B
POLR1A	FAM46A
FAM46A	POLR1A
BUB3	TNIK
TNIK	BUB3
TRAPPC1	TRAPPC9
TRAPPC9	TRAPPC1
NCOA1	SOX9
SOX9	NCOA1
PTK2	SRC
SRC	PTK2
NCOR2	CBFA2T2
UNC45A	BLM
BLM	UNC45A
PANK2	RNF24
SF3B1	POLR1A
POLR1A	SF3B1
PLCG2	CBLB
RPS6KA2	SPRED2
SPRED2	RPS6KA2
IKZF3	CPNE7
CPNE7	IKZF3
ACTB	LAMA3
LAMA3	ACTB
SRC	KCNB1
TACC2	SLAIN1
SLAIN1	TACC2
CDKN2B-AS1	EPHX2
KIF14	CACNA1S
CACNA1S	KIF14
LARP1	ZC3HAV1
ZC3HAV1	LARP1
SORBS2	SEMA6A
SEMA6A	SORBS2
CHMP2A	CHMP3
CHMP3	CHMP2A
TINAG	FAM83B
TMEM165	KDR
KDR	TMEM165
LPAR1	C10orf35
C10orf35	LPAR1
RTTN	DOK6
DOK6	RTTN
WWTR1	RUNX1
DLG1	LRCH3
LRCH3	DLG1
STIM1	METTL6
METTL6	STIM1
HDAC5	SLC25A39
SMNDC1	DDX41
DDX41	SMNDC1
TRAF3	SRC
NFKBIA	SPAG9
SPAG9	NFKBIA
FBXW7	PALM2-AKAP2
PALM2-AKAP2	FBXW7
DACH1	NCOR1
NCOR1	DACH1
KAT6A	ANK1
ANK1	KAT6A
RP11-493K19.3	SGK1
ATXN1	PICALM
PICALM	ATXN1
ESF1	NDUFAF5
PTHLH	CCDC91
KIT	MYB
MYB	KIT
PDE4A	RAVER1
IKZF1	IKZF2
ELAVL2	PUM2
PUM2	ELAVL2
ATM	TRIM28
TRIM28	ATM
LZTS2	RBPMS
AKTIP	LUZP6
LUZP6	AKTIP
YES1	PRUNE2
PRUNE2	YES1
DDX41	RGS14
RGS14	DDX41
MYH9	TCEA2
TCEA2	MYH9
CDKN2B-AS1	NRROS
RTEL1	CCNYL1
CCNYL1	RTEL1
MED24	MED16
MED16	MED24
CCNG2	PPP2CA
PPP2CA	CCNG2
UNC45A	FAM83H
FAM83H	UNC45A
MAX	MXI1
RUNX3	TCF7L2
TCF7L2	RUNX3
RUNX1T1	C8orf87
C8orf87	RUNX1T1
GNAO1	RGS5
TUBG1	BAG2
BAG2	TUBG1
RP11-131L23.1	LPAR3
ADAM33	ANKRD46
ANKRD46	ADAM33
MTHFD2L	EPGN
EPGN	MTHFD2L
FBXW7	PTPRN2
PTPRN2	FBXW7
PVT1	PCAT1
PCAT1	PVT1
SLC8A1	YWHAQ
PCCB	MCEE
MCEE	PCCB
NCOR1	RAB1A
RAB1A	NCOR1
ST6GAL1	ST3GAL3
ST3GAL3	ST6GAL1
KDM3A	RNF103-CHMP3
RNF103-CHMP3	KDM3A
GTSE1	MYO19
MYO19	GTSE1
GTF3C3	HECW2
KRAS	SPTY2D1
SPTY2D1	KRAS
CCNE1	REL
NCK1	SOCS1
CDKN2B-AS1	RORA
RBPMS	ZNF385C
ZNF385C	RBPMS
NCOA5	CDH22
CDH22	NCOA5
CDKN2B-AS1	EPM2AIP1
SRC	LNX1
LNX1	SRC
DAB1	TCEA2
TCEA2	DAB1
KRAS	WDR37
WDR37	KRAS
TTI1	RPRD1B
RALYL	AEBP2
FOSL2	PLB1
PLB1	FOSL2
CUL2	IKZF1
IKZF1	CUL2
SNORA26	SPATA18
TONSL	PLEC
PLEC	TONSL
PPP1CA	CCDC85B
CCDC85B	PPP1CA
CNKSR3	IPCEF1
MRPL48	MRPL43
MRPL43	MRPL48
RAPGEF2	MYCBP2
MYCBP2	RAPGEF2
NTRK3	AGBL1
AGBL1	NTRK3
ANKRD28	USP25
USP25	ANKRD28
PRKG1	RGS18
RGS18	PRKG1
SUPT5H	PAK7
PAK7	SUPT5H
BCL2	HNRNPD
HNRNPD	BCL2
TCEA2	ZNF692
ZNF692	TCEA2
SNRPB	NCBP2
NCBP2	SNRPB
MRPL17	MRPL43
MRPL43	MRPL17
COG6	C20orf195
C20orf195	COG6
MTRR	CDK13
CDK13	MTRR
TMEM140	C7orf49
MRPL35	MRPL43
MRPL43	MRPL35
SSPN	ITPR2
ITPR2	SSPN
CCDC69	RMI2
RMI2	CCDC69
DLG1	KIF13B
RNF111	MYO1E
MYO1E	RNF111
RP5-1198O20.4	SLC6A9
DGKG	PLCB1
PLCB1	DGKG
FILIP1L	CMSS1
UQCRH	COX7B2
COX7B2	UQCRH
SMNDC1	NUDT21
NUDT21	SMNDC1
HSPA4	NFKB1
NFKB1	HSPA4
ZFP64	LNX1
LNX1	ZFP64
CDKAL1	MBOAT1
MBOAT1	CDKAL1
NBN	LZTS2
LZTS2	NBN
AGTPBP1	CYCS
CYCS	AGTPBP1
MRPS33	TMEM178B
FER	DNM3
DNM3	FER
WNK1	ANKHD1-EIF4EBP3
ANKHD1-EIF4EBP3	WNK1
RAPGEF4	ATXN1
DSP	CDK15
CDK15	DSP
EIF1	JUP
CDH2	CTNNA3
CTNNA3	CDH2
GALNT2	TAF5L
EPS15	RNF11
PDLIM7	PCBP1
BCL6	CACNA1A
CACNA1A	BCL6
U2SURP	LSM4
LSM4	U2SURP
POU6F2	LMO3
LMO3	POU6F2
EPHA3	SRC
SRC	EPHA3
UBC	SNX9
SNX9	UBC
SERPINE1	LRP1B
LRP1B	SERPINE1
RP11-613M10.9	ALDH1B1
ALDH1B1	RP11-613M10.9
DAPK1	UNC5C
UNC5C	DAPK1
IL2RA	RBM17
RP11-798M19.6	SAP30
CBL	YWHAZ
NRIP1	HDAC5
HDAC5	NRIP1
CRBN	PTRF
PTRF	CRBN
Z83001.1	RCN1
AVL9	PDE1C
PDE1C	AVL9
ZNF512B	RTEL1-TNFRSF6B
RTEL1-TNFRSF6B	ZNF512B
GRK6	DOK3
DOK3	GRK6
PVR	FAM20B
FAM20B	PVR
Y_RNA	TMEM45A
NPC1	IL17RC
IL17RC	NPC1
HDAC4	PIBF1
PIBF1	HDAC4
TIMM21	FBXO15
RNF19A	UBE2E2
PPP2R2B	RPS6
RPS6	PPP2R2B
HELZ2	RTEL1-TNFRSF6B
RTEL1-TNFRSF6B	HELZ2
ENC1	ARHGEF28
ARHGEF28	ENC1
TUBG1	TMEM165
TMEM165	TUBG1
AC074391.1	MEIS1
DAB1	RELN
GALNTL6	SAP30
VSIG2	COG6
COG6	VSIG2
CTBP2	MECOM
MECOM	CTBP2
NSUN4	POMGNT1
POMGNT1	NSUN4
ACSL3	KIF11
KIF11	ACSL3
YWHAZ	ATXN1
KIF13A	ASB7
ASB7	KIF13A
XRCC1	SLC39A10
SLC39A10	XRCC1
CDKN2B-AS1	BMP2
TANC1	WDSUB1
ING1	KAT2B
ZNF670	NLRP3
NLRP3	ZNF670
ATXN1	IPO8
HSPA4	YWHAZ
YWHAZ	HSPA4
AP1M1	HOOK2
HOOK2	AP1M1
PCBP1	SETMAR
SETMAR	PCBP1
ALK	SRCIN1
SRCIN1	ALK
IMMT	MRPS27
MRPS27	IMMT
APP	MAP7
MAP7	APP
HSPD1	TUBG1
TUBG1	HSPD1
RUNX3	HDAC4
HDAC4	RUNX3
NTRK3	CXCR4
CXCR4	NTRK3
RANBP2	SP100
SP100	RANBP2
IL18	NCAM1
NCAM1	IL18
CD4	HNRNPD
HNRNPD	CD4
CTA-204B4.2	CHRAC1
ZKSCAN2	IL4R
IL4R	ZKSCAN2
ERCC4	RPS16
RPS16	ERCC4
MYH9	RAI14
RAI14	MYH9
FAM101A	SCARB1
SCARB1	FAM101A
RRBP1	PNO1
PNO1	RRBP1
PVR	METAP2
METAP2	PVR
MYLIP	HOOK2
HOOK2	MYLIP
LINC00469	RPL38
AC007040.11	VAX2
VAX2	AC007040.11
MME	UTRN
UTRN	MME
KLHL2	UCKL1
UCKL1	KLHL2
CAV3	PTRF
PTRF	CAV3
RHOG	SMAD1
HBE1	VPS28
VPS28	HBE1
CLEC16A	RMI2
NFKBIA	TCEA1
TCEA1	NFKBIA
TNR	POLR3C
POLR3C	TNR
FBXO45	NCBP2
NCBP2	FBXO45
AGGF1	CCDC85B
CCND3	NCOA2
NCOA2	CCND3
TTN	MYOM1
MYOM1	TTN
RP11-35G9.3	ALPK2
STAP2	SRC
GABRG2	ZDHHC3
CENPF	CUX1
CUX1	CENPF
CDKN2C	CCND3
AC074391.1	SPRED2
YWHAQ	LYST
RERGL	PLEKHA5
PLEKHA5	RERGL
IMMT	POLR1A
CREB5	SPATA12
SPATA12	CREB5
BHLHE40	PLEKHB2
PLEKHB2	BHLHE40
PLXNB1	SEMA4D
SEMA4D	PLXNB1
PKP2	LRRC4C
LRRC4C	PKP2
C1orf198	CAPN9
KDR	FBXW11
MB21D2	PTRF
PTRF	MB21D2
TAL1	UBC
UBC	TAL1
WRN	KIAA0930
KIAA0930	WRN
IGF2BP3	LSM4
LSM4	IGF2BP3
SMYD2	PTPN14
PTPN14	SMYD2
PCNA	ARHGEF4
ARHGEF4	PCNA
YWHAZ	PHLDB2
PHLDB2	YWHAZ
GDF15	KIAA1683
KIAA1683	GDF15
TP63	EVA1A
EVA1A	TP63
NFKBIA	CFL2
CFL2	NFKBIA
ICAM1	UBC
UBC	ICAM1
PLEKHA5	EXOC4
EXOC4	PLEKHA5
SMARCC1	SS18
SS18	SMARCC1
FDPS	LMNA
LMNA	FDPS
ZBTB25	APIP
APIP	ZBTB25
CDKN2B-AS1	HHAT
IL17RE	ACTBL2
ACTBL2	IL17RE
MLLT4	RAP1A
TRAF3	LNX1
LNX1	TRAF3
HMGCLL1	COL21A1
APC	PUM2
PUM2	APC
PAPPA	TNNI3
CRMP1	SMPD3
LMNA	YWHAZ
YWHAZ	LMNA
MLH1	STAP2
STAP2	MLH1
ARHGAP20	POU2AF1
POU2AF1	ARHGAP20
RAP1A	CPLX2
CPLX2	RAP1A
CDKN2B-AS1	SERP2
GNAQ	RNF111
RNF111	GNAQ
RANBP2	CHMP4B
CHMP4B	RANBP2
NEDD4L	ALPK2
ALPK2	NEDD4L
CHAT	PRKCB
PRKCB	CHAT
ST8SIA4	ADAMTS2
ADAMTS2	ST8SIA4
KDR	SRC
ATP6V1D	COG6
COG6	ATP6V1D
PABPC1	GRHL2
GRHL2	PABPC1
CRTC3	CHMP4B
CHMP4B	CRTC3
RET	PDLIM7
UBE2I	MLLT10
MLLT10	UBE2I
AHR	MAF
MAF	AHR
DTNBP1	NAV1
NAV1	DTNBP1
POU2AF1	TLE1
TLE1	POU2AF1
NCBP2	LSM4
LSM4	NCBP2
PSMA6	CADM1
CADM1	PSMA6
UBC	NUAK1
NUAK1	UBC
MSMO1	TMEM192
TMEM192	MSMO1
PTK2	NCK2
NCK2	PTK2
SCMH1	SFMBT2
SFMBT2	SCMH1
CDKN2B-AS1	TCAIM
RP11-131L23.1	COL24A1
DROSHA	ZNF512B
ZNF512B	DROSHA
NRG1	HS6ST1
HS6ST1	NRG1
RUNX1	ETS1
ETS1	RUNX1
HIF1AN	LZTS2
LZTS2	HIF1AN
SLC35B4	EXOC4
EXOC4	SLC35B4
RPS6KA2	PSD3
PSD3	RPS6KA2
BTBD3	NDUFAF5
NDUFAF5	BTBD3
KRAS	PFKP
PFKP	KRAS
RPN1	TUBG1
TUBG1	RPN1
RANBP2	ARID4B
ARID4B	RANBP2
MGST2	MAML3
MAML3	MGST2
RANBP2	NUP35
NUP35	RANBP2
ATP2B4	FAM174A
FAM174A	ATP2B4
RP11-10L12.4	NFKB1
TFB1M	ARID1B
ARID1B	TFB1M
TCF12	VPS28
VPS28	TCF12
SGK1	NEDD4L
PPP1CA	PRKACB
PRKACB	PPP1CA
EMX1	ALX4
ALX4	EMX1
EIF3H	SLC30A8
SLC30A8	EIF3H
MAX	WNK1
WNK1	MAX
PRKCB	CARD11
CHRM3	NARS2
NARS2	CHRM3
DPF3	ARID1A
ARID1A	DPF3
DST	KIAA1549
RIIAD1	TUFT1
VMP1	RPS6KB1
PPP3CA	SHANK2
SHANK2	PPP3CA
SNRPB2	LSM4
LSM4	SNRPB2
Y_RNA	NAPB
ST3GAL4	B3GNT2
B3GNT2	ST3GAL4
ESRRG	USH2A
USH2A	ESRRG
PABPC1	RAPGEF4
ACSL3	GET4
GET4	ACSL3
RANBP2	ZNF512B
ZNF512B	RANBP2
ARFRP1	STMN3
TRAF3	CDC37
CDC37	TRAF3
GNAQ	NUFIP1
NUFIP1	GNAQ
LRRC43	KDM2B
KDM2B	LRRC43
PIBF1	KLHL2
KLHL2	PIBF1
NUP35	UBE2I
RIIAD1	CGN
CGN	RIIAD1
TFAP4	PDE9A
CHGB	MCM8
PPL	MGRN1
MGRN1	PPL
PLCB2	IPMK
IPMK	PLCB2
HLX	TLE1
TLE1	HLX
PSMA6	SGK1
SGK1	PSMA6
UGCG	CD83
CD83	UGCG
HSPA4	TLE1
TLE1	HSPA4
LYPD3	BZW2
BZW2	LYPD3
RP11-513G19.1	SSPN
MAD1L1	ELFN1
ELFN1	MAD1L1
OVOL1	IKZF3
IKZF3	OVOL1
IL17RE	PSMG4
PSMG4	IL17RE
LYPD3	GALNT10
GALNT10	LYPD3
ACTB	SMARCC1
SMARCC1	ACTB
CHRM3	C1orf112
C1orf112	CHRM3
CHD7	RP11-33I11.3
RP11-33I11.3	CHD7
PAX9	TLE1
TLE1	PAX9
PCBP1	BCAR3
BCAR3	PCBP1
LYST	TACC1
TACC1	LYST
ANKMY2	AHR
AHR	ANKMY2
IFT88	FAM86A
FAM86A	IFT88
ARSA	CLVS1
CLVS1	ARSA
ACTN4	TJP1
TJP1	ACTN4
SSBP2	ARHGAP22
ARHGAP22	SSBP2
LRRC41	RBPMS
LASP1	SPRY2
SPRY2	LASP1
PIBF1	LRRCC1
LRRCC1	PIBF1
GRIK2	CDH2
SYNE1	SF3B1
SF3B1	SYNE1
CTD-2260A17.2	LIX1
LIX1	CTD-2260A17.2
SLC39A10	KIF18A
KIF18A	SLC39A10
GUCY1A2	PDE3A
MVB12A	CTB-52I2.4
CTB-52I2.4	MVB12A
BACH1	UBC
UBC	BACH1
NLRP3	ZNF496
SIX2	CHMP2A
CHMP2A	SIX2
KHDRBS3	NCOA5
NCOA5	KHDRBS3
GOT1	GAD1
ZNF217	BCAS1
BCAS1	ZNF217
LRCH3	BDH1
BDH1	LRCH3
CUBN	RSU1
CBLB	IPO8
IPO8	CBLB
BCL2	EIF4E
EIF4E	BCL2
NCK2	CPNE5
CPNE5	NCK2
ZFAND3	MDGA1
TERF2	CDKN2AIP
CDKN2AIP	TERF2
SSB	PABPC1
PABPC1	SSB
RP11-114H23.1	KRR1
SERPINB8	CAP1
FAM134C	CERS6
CERS6	FAM134C
KIT	GRB10
PDGFRA	FARP1
FARP1	PDGFRA
MIPEP	HSDL2
HSDL2	MIPEP
CBL	ITK
RRBP1	LRRC1
LRRC1	RRBP1
KLHL2	SIPA1L1
SIPA1L1	KLHL2
MITF	PAX3
PAX3	MITF
CENPO	NCOA1
NCOA1	CENPO
CPNE7	EBF3
EBF3	CPNE7
ACTB	MYO1E
MYO1E	ACTB
CD9	VWF
VWF	CD9
KIF11	KDM4A
KDM4A	KIF11
CBLB	SYK
SYK	CBLB
COASY	ATP6V0A1
ATP6V0A1	COASY
MYO1C	LRRFIP2
LRRFIP2	MYO1C
GLB1	TRAPPC9
TRAPPC9	GLB1
SMNDC1	SF3B1
SF3B1	SMNDC1
UEVLD	SPTY2D1
SGCZ	MSR1
MSR1	SGCZ
SRC	TMEM220
TMEM220	SRC
TYK2	GNB2L1
KLHDC7B	ARSA
NUFIP1	NTM
NTM	NUFIP1
CRTAP	FIP1L1
FIP1L1	CRTAP
NFYC	KCNQ4
PCNA	CUL2
CUL2	PCNA
ALDH5A1	UEVLD
UEVLD	ALDH5A1
KIF21B	C1orf106
RPL21	POLR1A
POLR1A	RPL21
RREB1	ZEB2
ZEB2	RREB1
KRAS	TCEA1
TCEA1	KRAS
AC022182.3	AC022182.1
AC022182.1	AC022182.3
PHLPP1	SNX27
SNX27	PHLPP1
NANOS1	MZF1
MZF1	NANOS1
GALNT1	PTPRF
PTPRF	GALNT1
ATP6V0A1	MCAM
MCAM	ATP6V0A1
NDUFC1	NDUFS8
NDUFS8	NDUFC1
FHL2	ATXN1
ANXA4	NFKB1
NFKB1	ANXA4
NCK2	CPSF6
FBXW7	CMIP
CMIP	FBXW7
MYH9	COBL
COBL	MYH9
LASP1	ARHGEF15
ARHGEF15	LASP1
KRAS	DIDO1
DIDO1	KRAS
KIF11	RPS6
RPS6	KIF11
PAK7	LZTS2
SOX9	NCOA2
NCOA2	SOX9
CUX1	SPATS2L
SPATS2L	CUX1
LYN	SMARCC1
CTD-2116N24.1	WDR70
KIF26B	MPP7
MPP7	KIF26B
CD70	NR2F2
NR2F2	CD70
PPP2R2B	TMPO
TMPO	PPP2R2B
PHF14	NXPH1
NXPH1	PHF14
TP63	COMMD7
COMMD7	TP63
MYH9	AHDC1
AHDC1	MYH9
ANXA11	CEP55
CEP55	ANXA11
KRR1	PHLDA1
SPTBN1	YWHAZ
YWHAZ	SPTBN1
PDE7B	AHI1
PTK2	ARHGAP32
ARHGAP32	PTK2
EPHA1	DYNC2H1
DYNC2H1	EPHA1
CAND1	UBE2M
UBE2M	CAND1
PPP2CA	C1orf131
C1orf131	PPP2CA
TP63	SLITRK6
SLITRK6	TP63
RPL21	SYNE1
SYNE1	RPL21
PLCB2	IMPA2
FAM63B	ALDH1A2
ALDH1A2	FAM63B
MIPEP	MRM1
MRM1	MIPEP
UBE2I	IKZF1
RGS10	SAP18
SAP18	RGS10
HNRNPL	SMYD2
SMYD2	HNRNPL
MGLL	KBTBD12
GNAI2	RGS14
CTBP2	ZFPM1
ZFPM1	CTBP2
CDKN2A	ING1
ING1	CDKN2A
REL	CLIP1
CLIP1	REL
ATM	MTRR
MTRR	ATM
